,subID,PSE_subt,range_subt,bias_subt,sigma_subt,PSE_pf,slope_pf,range_pf,bias_pf,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
194,30251.0,0.4081726118162143,0.44713759509495515,0.6046817559648454,0.0728028595467034,0.6421392728455928,0.4975000042325248,0.4975000042325249,0.35927504589470205,14.0,14.0,12.0,17.0,15.0,25.0,10.0,38.0,39.0,32.0,42.0,42.0,53.0,6.0
195,30252.0,0.363612705082257,0.6882763855954632,0.9999977302036799,0.0431029078433247,0.6061622379424343,0.8246967044612803,0.8246967044612803,0.0005704399320771056,9.0,13.0,13.0,13.0,4.0,21.0,0.0,18.0,46.0,40.0,48.0,47.0,28.0,6.0
196,30254.0,0.4828802419872989,0.7449503137326987,0.9049239527000243,0.1192960011083238,0.4983794615257851,0.7640000008675427,0.7640000008675429,0.5052461500010903,7.0,16.0,19.0,21.0,14.0,24.0,14.0,43.0,36.0,48.0,38.0,29.0,43.0,3.0
197,30255.0,0.2118558694648354,0.6475278669990974,0.9290918202394658,0.1297553302940012,0.3711340249456329,0.6928571470912138,0.6928571470912139,0.7906976704413566,22.0,9.0,11.0,18.0,8.0,18.0,0.0,33.0,37.0,41.0,44.0,45.0,44.0,5.0
198,30256.0,0.2701011431849431,0.7248142510171113,0.9692503491028412,0.1095775870066759,0.3690729007644889,0.5382857195653037,0.5382857195653037,0.6526402600245175,9.0,19.0,9.0,17.0,6.0,21.0,13.0,33.0,46.0,39.0,48.0,42.0,45.0,4.0
199,30257.0,0.4359953451673937,0.788940125983636,0.7522178357168506,0.0923555447944463,0.552083337073958,0.777142861925247,0.7771428619252472,0.31837605031661126,21.0,17.0,7.0,11.0,15.0,30.0,4.0,19.0,33.0,41.0,48.0,55.0,31.0,4.0
200,30259.0,0.3804680164265107,0.9427725875010152,0.9697666815708994,0.063756454042033,0.5858356118925353,0.7850000023432698,0.78500000234327,0.18660020338996958,11.0,11.0,12.0,15.0,9.0,23.0,3.0,18.0,39.0,46.0,48.0,43.0,42.0,2.0
201,30260.0,0.46526008686739,0.947052329526058,0.6159256886368444,0.086465346744691,0.5745762753674629,0.7375000074948362,0.7375000074948365,0.29047617061795156,14.0,15.0,5.0,20.0,5.0,19.0,3.0,24.0,33.0,50.0,49.0,38.0,30.0,6.0
202,30262.0,0.3700168739633456,0.5003277141295948,0.7031243483913417,0.0962658100896939,0.6156515102705009,0.463214286069277,0.46321428606927695,0.40019959478709655,8.0,16.0,15.0,8.0,6.0,14.0,0.0,28.0,35.0,25.0,46.0,44.0,30.0,3.0
203,30263.0,0.2774998903198334,0.6492515065794436,0.8836068711102987,0.1136077015994283,0.5405209879371285,0.7403571419110003,0.7403571419110004,0.3844566608250042,12.0,20.0,13.0,11.0,12.0,21.0,9.0,36.0,43.0,47.0,46.0,55.0,29.0,10.0
204,30264.0,0.4540234056691046,0.717782359311064,0.364174747711552,0.1200409677327718,0.5331262992745175,0.2875000072403796,0.2875000072403796,0.4866332471887002,23.0,25.0,10.0,18.0,18.0,21.0,4.0,33.0,30.0,46.0,44.0,37.0,42.0,1.0
205,30266.0,0.392699674608998,0.6115193852376645,0.7459198525206167,0.0754685035163659,0.5417470507471893,0.4813571432790027,0.4813571432790028,0.46125418324463535,12.0,14.0,14.0,19.0,11.0,25.0,0.0,28.0,42.0,40.0,40.0,47.0,40.0,5.0
206,30270.0,0.4487661052423647,0.8214917250444778,0.9119987100538179,0.1172307719544415,0.4236865603014261,0.9072857189239968,0.8844047654615148,1.0,5.0,13.0,11.0,18.0,5.0,38.0,4.0,23.0,47.0,42.0,43.0,59.0,34.0,3.0
207,30273.0,0.0,0.34973007487746577,0.8143346827505165,0.1306788443205441,0.6097710217189176,0.6810714292839128,0.6810714292839128,0.26558416673615504,19.0,16.0,13.0,16.0,22.0,26.0,9.0,43.0,40.0,43.0,33.0,41.0,51.0,5.0
208,30274.0,0.3424723898337691,0.7640875758911142,0.9976203343378856,0.0839197847751448,0.4422772006569183,0.7507142876837111,0.7507142876837111,0.6738299792206737,14.0,12.0,6.0,10.0,8.0,20.0,3.0,26.0,37.0,40.0,42.0,59.0,25.0,4.0
209,30277.0,0.3926285385359185,0.5433223986399931,0.441619170554384,0.0356542730119101,0.1209150399498114,0.4189285726637178,0.41892857266371775,0.7733046468316546,15.0,12.0,15.0,13.0,9.0,21.0,2.0,27.0,38.0,32.0,39.0,34.0,39.05555555555556,2.0
210,30278.0,0.4616238237645589,0.44767965349147754,0.5571139837305457,0.1489417217716262,0.5809695788061523,0.5540000030506762,0.5540000030506762,0.39942343674339265,12.0,16.0,9.0,11.0,16.0,35.0,10.0,31.0,43.0,42.0,42.0,51.0,42.0,4.0
211,30279.0,0.4050420297441115,0.6390684371401869,0.46425581616623235,0.0608982227202809,0.7933114118023384,0.4342857133787665,0.4342857133787666,0.27483164429609336,21.0,13.0,12.0,8.0,14.0,3.0,1.0,31.0,22.0,42.0,45.0,44.0,64.0,2.0
212,30281.0,0.4249389860855201,0.7334362926639619,0.52925938335131,0.0980019817550932,0.6966426785824171,0.0992857163642672,0.09928571636426708,0.47832408171430807,17.0,23.0,11.0,21.0,17.0,19.0,8.0,37.0,42.0,44.0,38.0,30.0,56.0,3.0
213,30282.0,0.1454338489171609,0.33194398312475515,0.7255686629214255,0.0574097006322951,0.2891106232173333,0.4832142934760052,0.4832142934760053,0.6971895892575346,13.0,13.0,7.0,15.0,13.0,20.0,9.0,36.0,42.0,52.0,45.0,47.0,47.0,3.0
214,30284.0,0.4438098273881736,0.5609220402110171,0.5910640982182245,0.1488732340461493,0.5142579457334152,0.5510714318279657,0.5510714318279657,0.48249800273965276,12.0,10.0,7.0,24.0,8.0,23.0,2.0,38.0,31.0,40.0,43.0,51.0,51.0,2.0
215,30285.0,0.4730391556350288,0.5347297943267991,0.30135614524208804,0.1214663389066899,0.6839904422720939,0.0996428556240748,0.09964285562407493,0.47963771022416274,16.0,19.0,15.0,7.0,13.0,20.0,9.0,27.0,29.0,45.0,42.0,40.0,33.0,8.0
216,30286.0,0.245467635394801,0.807470203163297,0.9947617141609691,0.1068357852899564,1.0,0.0142571427375805,0.014257142737580386,0.00010144633487653921,12.0,18.0,10.0,16.0,6.0,25.0,8.0,26.0,35.0,40.0,45.0,52.0,37.0,6.0
217,30287.0,0.4143189919187522,0.47996984384209507,0.6698850580838716,0.0459859847097666,0.6975700013142626,0.4507142916817305,0.45071429168173055,0.33788468942228495,7.0,13.0,12.0,26.0,5.0,30.0,6.0,30.0,41.0,46.0,45.0,49.0,51.0,2.0
218,30288.0,0.3802363008538215,0.7297624862627812,0.4879532025443095,0.0634443303349093,0.4934930485509088,0.4025000086662618,0.4025000086662619,0.5043833440211504,21.0,22.0,11.0,13.0,11.0,14.0,9.0,42.0,32.0,39.0,46.0,38.0,63.0,2.0
219,30289.0,0.3850188134043577,0.7540967420584124,0.6801993860680552,0.0765112064084773,0.6225710084105675,0.4778571438978456,0.4778571438978456,0.38782489060370595,15.0,16.0,11.0,12.0,12.0,18.0,5.0,31.0,35.0,33.0,37.0,49.0,44.0,1.0
220,30290.0,0.5633234649040337,0.8980613220126497,0.39038714483437226,0.0987581576509499,0.585885889059807,0.7928571469680435,0.7928571469680437,0.17126434743916907,9.0,11.0,7.0,15.0,7.0,33.0,2.0,23.0,42.0,33.0,46.0,56.0,33.0,2.0
221,30291.0,0.4173713645769271,0.6619362035977671,0.822497549734388,0.0480729137462507,0.3408800794259045,0.6341428637371317,0.6341428637371318,0.7758037280376618,26.0,28.0,10.0,18.0,25.0,26.0,6.0,44.0,30.0,45.0,41.0,36.0,62.0,2.0
222,30292.0,0.4336146682246168,0.8883318514384468,0.7313465617206376,0.032826729132497,0.4087422265205214,0.6580000017583019,0.658000001758302,0.6755778228616213,17.0,15.0,15.0,14.0,13.0,22.0,1.0,27.0,35.0,39.0,46.0,46.0,42.0,0.0
223,30293.0,0.4239708772210292,0.3422638976260739,0.5633616148761176,0.1158034433830318,0.6724327275366863,0.2167857218268621,0.21678572182686223,0.452272380180802,9.0,14.0,8.0,16.0,4.0,21.0,9.0,43.0,32.0,57.0,42.0,41.0,49.0,8.0
224,30294.0,0.4891406636226695,0.793205559290507,0.5924821882113516,0.1201640975642105,0.5017194803159519,0.9692857166800404,0.9692857166800403,0.44573639589755415,14.0,18.0,5.0,11.0,5.0,16.0,3.0,39.0,36.0,46.0,49.0,35.0,41.0,6.0
225,30295.0,0.1874609585310058,0.3863358771175698,0.7189895635712502,0.1446009958570828,0.5235294150992135,0.7589285771799495,0.7589285771799495,0.4259259130998198,15.0,14.0,8.0,23.0,9.0,32.0,1.0,20.0,31.0,44.0,42.0,59.0,49.0,3.0
226,30296.0,0.3150421109648826,0.7349184920984005,0.542368631992959,0.1080540657886475,0.6852813897515981,0.6875000042207153,0.6875000042207153,0.09238093453859915,12.0,12.0,14.0,5.0,6.0,24.0,3.0,24.0,35.0,37.0,41.0,46.0,46.0,2.0
227,30297.0,0.0,0.24848703123039234,0.8594832037357222,0.2229997385780845,0.5578034615251162,0.1235714343011037,0.12357143430110384,0.49185004126088555,6.0,16.0,5.0,16.0,10.0,26.0,0.0,20.0,41.0,47.0,40.0,53.0,28.0,5.0
228,30298.0,0.3232544838651386,0.6245196686466652,0.608695638249507,0.1587795307460061,0.4049487749410033,0.5460714283952584,0.5460714283952586,0.6143456514649217,4.0,13.0,15.0,19.0,4.0,25.0,3.0,21.0,45.0,43.0,49.0,48.0,41.0,5.0
229,30299.0,0.3725335350396778,0.7466162992527617,0.6687333205556589,0.085509782381658,0.7012356577208207,0.4046428643280672,0.4046428643280673,0.3632273503311698,7.0,11.0,15.0,17.0,8.0,9.0,1.0,36.0,39.0,37.0,42.0,46.0,47.0,4.0
230,30302.0,0.3956899419956323,0.8329371150757193,0.5279910779871604,0.0817617083933481,0.5949574375389663,0.7271428623120886,0.7271428623120887,0.24694587975601842,16.0,17.0,14.0,20.0,14.0,23.0,7.0,36.0,33.0,40.0,42.0,49.0,48.0,3.0
231,30303.0,0.5151941461852605,0.6916381902074897,0.7298353731704192,0.1402854099350218,0.549913946522243,0.4150000059218854,0.4150000059218855,0.4645909601504208,16.0,16.0,7.0,10.0,13.0,17.0,10.0,43.0,35.0,44.0,42.0,43.0,59.0,1.0
232,30304.0,0.5077338371795685,0.9973062081587949,0.44909547019731677,0.0755993391591063,0.524708930353152,0.9527186809333424,0.9527186809333424,0.002115000215180527,11.11111111111111,17.0,12.0,3.0,8.0,35.0,9.0,21.0,48.0,22.0,46.0,54.0,36.0,4.0
233,30305.0,0.3467053960565891,0.5019418042221655,0.6246562609739464,0.0817004820772453,0.5768432036908042,0.5732142903897709,0.573214290389771,0.3967921805181143,9.0,18.0,10.0,14.0,7.0,26.0,11.0,27.0,40.0,32.0,42.0,40.0,36.0,5.0
234,30306.0,0.3971095126898898,0.7026117857547138,0.7291408270469966,0.1515057355872973,0.5698780893085844,0.8007142912766678,0.8007142912766679,0.2192353374713416,15.0,21.0,5.0,13.0,15.0,19.0,3.0,29.0,33.0,33.0,40.0,28.0,51.0,0.0
235,30307.0,0.3289026335425951,0.6679367844682933,0.5482780823476533,0.0448407656209563,0.8603286302919998,0.4057142964139194,0.4057142964139195,0.254006404942005,16.0,19.0,11.0,25.0,21.0,12.0,0.0,31.0,35.0,41.0,43.0,42.0,49.0,4.0
236,30308.0,0.4703909206036763,0.8946984030619152,0.8091479543663832,0.0571006626287411,0.3850000017638885,1.0,0.8850000017638886,1.0,9.0,17.0,9.0,15.0,2.0,29.0,2.0,22.0,39.0,44.0,49.0,47.0,35.0,5.0
237,30309.0,0.1597826777675174,0.515563971468997,0.8179944328831684,0.1580274855485193,0.3201843619867888,0.7025714282826114,0.7025714282826115,0.9247518283029332,6.0,15.0,6.0,10.0,3.0,19.0,5.0,41.0,37.0,27.0,47.0,42.0,31.0,3.0
238,30310.0,0.1987792026059354,0.4814140697742759,0.8660447693817246,0.0996161526062604,0.3212914544114911,0.6821428602275819,0.682142860227582,0.883520592056353,15.0,19.0,17.0,18.0,10.0,21.0,4.0,31.0,26.0,41.0,29.0,52.0,39.0,3.0
239,30311.0,0.4119602156002491,0.9741324951122804,0.9982504019651486,0.0586335540668721,0.3869047607695485,1.0,0.8869047607695485,1.0,20.0,24.0,11.0,23.0,17.0,17.0,25.0,48.0,33.0,49.0,45.0,46.0,46.0,5.0
240,30312.0,0.0,0.31949321840837847,0.9018363592846483,0.0688229576672593,0.7958289554109156,0.3396428630073233,0.33964286300732344,0.3478456766079542,8.0,18.0,14.444444444444445,16.0,5.0,33.0,1.1111111111111112,31.0,44.0,38.0,42.0,54.0,43.0,4.0
241,30313.0,0.3796249757817143,0.884619998084576,0.7068375019461439,0.1202655472266652,0.4091391783081084,0.6278571395680733,0.6278571395680733,0.6532949350151809,9.0,6.0,0.0,15.0,3.0,32.0,0.0,18.0,43.0,35.0,50.0,50.0,24.0,3.0
242,30314.0,0.3594093776322904,0.8323182399904384,0.9734190703838108,0.1147928436938735,0.4834289384791728,0.9339285754373868,0.9339285754373869,0.7342342091468805,24.0,20.0,13.0,21.0,9.0,3.0,31.0,56.0,19.0,40.0,40.0,49.0,79.0,0.0
243,30315.0,0.3298884100831014,0.6424859171059275,0.7746236991011642,0.1072584479218132,0.4362345159115836,0.7878571428255847,0.7878571428255848,0.7368125553408865,19.0,15.0,12.0,12.0,8.0,18.0,6.0,43.0,21.0,41.0,33.0,46.0,63.0,3.0
244,30316.0,0.4048143579193857,0.9066087930798112,0.9107598169811943,0.0425868372862224,0.5589243662488222,0.6667142916020637,0.6667142916020637,0.38212600747111014,28.0,29.0,20.0,24.0,26.0,4.0,22.0,59.0,18.0,51.0,37.0,28.0,60.0,1.0
245,30317.0,0.2876383523462312,0.9341504193113165,0.9905262078123239,0.0962704118476859,0.624639900957209,0.800301100256235,0.800301100256235,0.0005007538856163489,5.0,15.0,4.0,21.0,7.0,35.0,8.0,38.0,50.0,37.0,49.0,58.0,44.0,3.0
246,30319.0,0.289443078608519,0.5796100372270196,0.9999877529003078,0.0527720723640218,0.4802215220676221,0.9028571478044628,0.902857147804463,0.683823511152379,5.0,18.0,10.0,24.0,3.0,37.0,8.0,27.0,50.0,34.0,45.0,53.0,28.0,3.0
247,30320.0,0.478366239554828,0.9504276458461429,0.9901686081654935,0.0679378019689982,0.58526208267601,0.854147252653535,0.854147252653535,0.0006856230123828633,13.0,14.0,4.0,20.0,16.0,17.0,8.0,42.0,38.0,49.0,44.0,52.0,52.0,1.0
248,30322.0,0.3634476151962991,0.5543821453593573,0.7547857510071825,0.1455131487079112,0.4623744327303516,0.6517857162302412,0.6517857162302413,0.5704273444670986,19.0,19.0,15.0,7.0,19.0,7.0,31.0,49.0,39.0,37.0,44.0,38.0,34.0,1.0
249,30323.0,0.28928424576735,0.3283259074062168,0.503727571138677,0.0271212656110254,0.5975826198785028,0.5367857172192823,0.5367857172192823,0.38691852011736105,9.0,11.0,9.0,23.0,12.0,22.0,17.0,49.0,42.0,48.0,42.0,35.0,53.0,1.0
250,30324.0,0.4330342474421035,0.8162762246157034,0.8129410487352093,0.1029225873052891,0.4976390779458299,0.806785716346725,0.8067857163467251,0.5098582680053332,19.0,19.0,9.0,20.0,11.0,12.0,23.0,53.0,36.0,44.0,49.0,43.0,57.0,2.0
251,30325.0,0.4011096886985716,0.8809597359125415,0.9912022344321182,0.0856204982478936,0.4928571457724381,1.0,0.9928571457724382,1.0,7.0,12.0,15.0,15.0,4.0,38.0,0.0,12.0,42.0,48.0,51.0,59.0,25.0,7.0
252,30326.0,0.3749822040153744,0.6780481242821467,0.6410673003036397,0.0849258695143268,0.4560014136181476,0.6764285685375985,0.6764285685375985,0.5919793835612849,9.0,12.0,16.0,17.0,11.0,17.0,2.0,27.0,32.0,29.0,45.0,51.0,51.0,5.0
253,30327.0,0.4751814630140859,0.8333333333333327,1.0,0.0138515162306069,0.4999,1.0,0.9999,1.0,14.0,22.0,3.0,22.0,10.0,16.0,18.0,55.0,29.0,50.0,43.0,37.0,60.0,2.0
254,30328.0,0.3118501789454831,0.8159553572139929,0.9940774478546458,0.0978656681981318,0.5459296708318847,0.9156857132133064,0.9156857132133065,0.0011860386158871242,23.0,25.0,18.0,11.0,12.0,8.0,6.0,56.0,21.0,23.0,42.0,39.0,64.0,3.0
255,30329.0,0.3176239722901743,0.8062264082402277,0.990939819101145,0.1039262260068299,0.3328571405763888,1.0,0.8328571405763889,1.0,12.0,11.0,9.0,11.0,15.0,14.0,6.0,40.0,31.0,26.181818181818183,41.0,46.0,50.0,10.0
256,30330.0,0.3549511798111574,0.4227057912863492,0.6246494979875059,0.0607612818364958,1.0,0.1467857226491625,0.14678572264916256,0.05071856438302441,7.0,11.0,3.0,15.0,6.0,26.0,7.0,29.0,44.0,33.0,46.0,46.0,26.0,9.0
257,30331.0,0.3552185972513842,0.8419352555899293,0.9928338340331342,0.0925611671521132,0.410476190485449,1.0,0.910476190485449,1.0,6.0,18.0,6.0,18.0,2.0,38.0,0.0,20.0,53.0,38.0,51.0,54.0,22.0,3.0
258,30332.0,0.3271926670630827,0.80077856904801,0.7217310343757726,0.121932188682552,0.6308481420610736,0.5710000039415212,0.5710000039415212,0.3258408151070724,14.0,11.0,16.0,10.0,10.0,24.0,6.0,27.0,44.0,42.0,40.0,40.0,37.0,4.0
259,30333.0,0.4514626006639469,0.9423371326032125,0.581705692146824,0.0919027271487723,0.5019619410922743,0.6067857176991707,0.6067857176991707,0.4969724450831407,7.0,19.0,13.0,8.0,12.0,16.0,11.0,41.0,44.0,47.0,37.0,40.0,44.0,8.0
260,30334.0,0.4164046136779054,0.5665688010113406,0.5160635551143626,0.1427033323530728,0.6808143520783442,0.3450000096393885,0.3450000096393885,0.40476190209464796,24.0,19.0,15.0,11.0,16.0,5.0,10.0,47.0,23.0,44.0,34.0,26.0,61.0,3.0
261,30335.0,0.4805517202659811,0.6440156235801161,0.4325275669920641,0.1035056630820829,0.5163154312460635,0.5253571528766524,0.5253571528766525,0.4819413090087942,24.0,19.0,2.0,13.0,12.0,19.0,10.0,39.0,24.0,53.0,46.0,43.0,33.0,2.0
262,30336.0,0.339998708614575,0.8099530807289594,0.787484834040685,0.1177447466484726,0.7385449392153086,0.3403571518730671,0.3403571518730672,0.37691752235986775,13.0,22.0,12.0,14.0,13.0,26.0,9.0,32.0,40.0,38.0,44.0,45.0,53.0,4.0
263,30337.0,0.5791995481753672,0.7422313977209946,0.24063085085245473,0.1525261706786286,0.7122710478061636,0.7018395616945561,0.7018395616945561,0.0003353899013844258,17.0,23.0,5.0,14.0,10.0,17.0,6.0,53.0,26.0,50.0,42.0,30.0,50.0,2.0
264,30338.0,0.4115227374698778,0.6076219093349032,0.543272662358307,0.1161179693922939,0.6054018485285632,0.7228571352758035,0.7228571352758036,0.22508591063329844,20.0,17.0,9.0,16.0,20.0,24.444444444444443,23.0,44.0,37.0,33.0,48.0,34.0,56.0,5.0
265,30339.0,0.3824082396291119,0.8477969964434171,0.9241770597353415,0.1352359567631936,0.5082758656679021,0.7767857114414808,0.7767857114414808,0.47119998794812795,2.0,13.0,4.0,8.0,5.0,13.0,0.0,13.0,36.0,52.0,40.0,51.0,33.0,5.0
266,30340.0,0.3471029842364915,0.5771020646721117,0.7952352503859116,0.1684713012136033,0.3726509820221678,0.6525000040032841,0.6525000040032842,0.739122980424826,13.0,21.0,18.0,22.22222222222222,16.0,18.0,9.0,41.0,44.0,44.0,35.0,45.0,58.0,2.0
267,30341.0,0.4324485709063395,0.7192838141331349,0.6433727041827039,0.0630614317774245,0.7357648523108418,0.3867857229410145,0.3867857229410146,0.35129100502603144,15.0,13.0,6.0,8.0,10.0,20.0,4.0,28.0,39.0,42.0,40.0,41.0,53.0,2.0
268,30342.0,0.0,0.4383306377745124,0.9376856297480217,0.0361794599655339,0.5599647321992313,0.6750000004028616,0.6750000004028616,0.37545786366519435,4.0,7.0,6.0,15.0,0.0,36.0,0.0,19.0,55.0,48.0,50.0,59.0,21.0,5.0
269,30343.0,0.4046401226182203,0.7081692904897233,0.8068995624911783,0.1309253289851735,0.5523897520692322,0.5026428607281811,0.5026428607281811,0.44705346968282444,20.0,17.0,11.0,18.0,9.0,17.0,1.0,50.0,30.0,39.0,46.90909090909091,35.0,69.0,1.0
270,30344.0,0.3612334245525048,0.6557150595012199,0.7944801510906164,0.1358398761169597,0.4928586497082696,0.5667857138458773,0.5667857138458774,0.5093432175537301,27.0,18.0,19.0,20.0,16.0,14.0,0.0,25.0,29.0,49.0,35.0,56.0,41.0,6.0
271,30345.0,0.4750669741324768,0.8333333333333325,1.0,0.0139153006076169,0.6399651702886516,0.7811362605476229,0.7811362605476229,0.0004569052884238011,15.0,14.0,6.0,13.0,5.0,15.0,15.0,36.0,23.0,37.0,45.0,54.0,72.0,1.0
272,30346.0,0.4268502869853672,0.9999139955455824,0.9616442851843456,0.045408931492192,0.4125037868196784,0.7864285735427681,0.7864285735427681,0.8221850566024734,16.0,25.0,7.0,16.0,8.0,27.0,6.0,49.0,36.0,36.0,43.0,44.0,56.0,3.0
273,30348.0,0.729328365391804,0.20023786771984087,0.4440488973870328,0.392302696693134,0.4683011389835406,0.4807142866726138,0.48071428667261396,0.5293443377523748,8.0,7.0,4.0,11.0,2.0,27.0,0.0,18.0,42.0,41.0,48.0,53.0,24.0,4.0
274,30352.0,0.3924642503351415,0.47024320149406196,0.5285203530337425,0.1533429484195678,0.3539507084497174,0.5167857167690774,0.5167857167690775,0.6561961027161103,8.0,6.0,7.0,12.0,4.0,22.0,0.0,17.0,46.0,47.0,48.0,56.0,20.0,4.0
